Datum,Zaehlerstand
25.07.2018,2509.00
26.07.2018,2226.00
27.07.2018,2194.00
28.07.2018,1698.00
29.07.2018,2956.00
30.07.2018,2485.00
31.07.2018,2566.00
01.08.2018,2568.00
02.08.2018,2649.00
03.08.2018,2359.00
04.08.2018,2061.00
05.08.2018,3039.00
06.08.2018,2422.00
07.08.2018,2281.00
08.08.2018,1826.00
09.08.2018,1454.00
10.08.2018,2123.00
11.08.2018,2068.00
12.08.2018,3459.00
13.08.2018,1078.00
14.08.2018,1513.00
15.08.2018,2430.00
16.08.2018,3079.00
17.08.2018,1603.00
18.08.2018,2841.00
19.08.2018,3730.00
20.08.2018,1960.00
21.08.2018,2659.00
22.08.2018,3110.00
23.08.2018,2868.00
24.08.2018,1748.00
25.08.2018,1004.00
26.08.2018,2385.00
27.08.2018,1726.00
28.08.2018,2869.00
29.08.2018,1972.00
30.08.2018,1946.00
31.08.2018,2127.00
01.09.2018,2091.00
02.09.2018,2719.00
03.09.2018,1778.00
04.09.2018,2334.00
05.09.2018,2358.00
06.09.2018,1114.00
07.09.2018,1784.00
08.09.2018,1980.00
09.09.2018,2731.00
10.09.2018,2159.00
11.09.2018,2710.00
12.09.2018,2768.00
13.09.2018,1346.00
14.09.2018,1977.00
15.09.2018,1573.00
16.09.2018,2930.00
17.09.2018,2583.00
18.09.2018,2827.00
19.09.2018,2979.00
20.09.2018,2623.00
21.09.2018,1294.00
22.09.2018,935.00
23.09.2018,248.00
24.09.2018,1416.00
25.09.2018,1821.00
26.09.2018,2218.00
27.09.2018,2584.00
28.09.2018,1329.00
29.09.2018,1538.00
30.09.2018,2265.00
01.10.2018,1205.00
02.10.2018,992.00
03.10.2018,1403.00
04.10.2018,1646.00
05.10.2018,2221.00
06.10.2018,2746.00
07.10.2018,1278.00
08.10.2018,1767.00
09.10.2018,2041.00
10.10.2018,2372.00
11.10.2018,2078.00
12.10.2018,2194.00
13.10.2018,2835.00
14.10.2018,2890.00
15.10.2018,2194.00
16.10.2018,2246.00
17.10.2018,2073.00
18.10.2018,1519.00
19.10.2018,1431.00
20.10.2018,1288.00
21.10.2018,2226.00
22.10.2018,1177.00
23.10.2018,1091.00
24.10.2018,826.00
25.10.2018,1013.00
26.10.2018,935.00
27.10.2018,597.00
28.10.2018,812.00
29.10.2018,1072.00
30.10.2018,641.00
31.10.2018,1121.00
01.11.2018,494.00
02.11.2018,1007.00
03.11.2018,904.00
04.11.2018,877.00
05.11.2018,1278.00
06.11.2018,1733.00
07.11.2018,1630.00
08.11.2018,1559.00
09.11.2018,1355.00
10.11.2018,409.00
11.11.2018,518.00
12.11.2018,963.00
13.11.2018,1410.00
14.11.2018,1552.00
15.11.2018,1261.00
16.11.2018,1240.00
17.11.2018,954.00
18.11.2018,1074.00
19.11.2018,1068.00
20.11.2018,1028.00
21.11.2018,1121.00
22.11.2018,1098.00
23.11.2018,1165.00
24.11.2018,220.00
25.11.2018,517.00
26.11.2018,1069.00
27.11.2018,1139.00
28.11.2018,933.00
29.11.2018,787.00
30.11.2018,1024.00
01.12.2018,560.00
02.12.2018,316.00
03.12.2018,776.00
04.12.2018,1139.00
05.12.2018,1030.00
06.12.2018,930.00
07.12.2018,597.00
08.12.2018,324.00
09.12.2018,279.00
10.12.2018,795.00
11.12.2018,1011.00
12.12.2018,989.00
13.12.2018,1073.00
14.12.2018,867.00
15.12.2018,395.00
16.12.2018,215.00
17.12.2018,691.00
18.12.2018,1018.00
19.12.2018,991.00
20.12.2018,830.00
21.12.2018,396.00
22.12.2018,427.00
23.12.2018,245.00
24.12.2018,373.00
25.12.2018,275.00
26.12.2018,401.00
27.12.2018,615.00
28.12.2018,705.00
29.12.2018,342.00
30.12.2018,519.00
31.12.2018,401.00
01.01.2019,210.00
02.01.2019,775.00
03.01.2019,673.00
04.01.2019,583.00
05.01.2019,258.00
06.01.2019,279.00
07.01.2019,852.00
08.01.2019,625.00
09.01.2019,783.00
10.01.2019,885.00
11.01.2019,515.00
12.01.2019,301.00
13.01.2019,134.00
14.01.2019,652.00
15.01.2019,908.00
16.01.2019,963.00
17.01.2019,685.00
18.01.2019,813.00
19.01.2019,586.00
20.01.2019,692.00
21.01.2019,806.00
22.01.2019,650.00
23.01.2019,422.00
24.01.2019,498.00
25.01.2019,584.00
26.01.2019,408.00
27.01.2019,301.00
28.01.2019,436.00
29.01.2019,881.00
30.01.2019,472.00
31.01.2019,218.00
01.02.2019,336.00
02.02.2019,234.00
03.02.2019,509.00
04.02.2019,794.00
05.02.2019,752.00
06.02.2019,947.00
07.02.2019,829.00
08.02.2019,716.00
09.02.2019,451.00
10.02.2019,162.00
11.02.2019,743.00
12.02.2019,923.00
13.02.2019,1045.00
14.02.2019,1222.00
15.02.2019,1416.00
16.02.2019,1679.00
17.02.2019,2307.00
18.02.2019,1467.00
19.02.2019,1122.00
20.02.2019,1220.00
21.02.2019,1137.00
22.02.2019,1018.00
23.02.2019,1106.00
24.02.2019,2030.00
25.02.2019,1601.00
26.02.2019,1776.00
27.02.2019,1968.00
28.02.2019,895.00
01.03.2019,495.00
02.03.2019,424.00
03.03.2019,331.00
04.03.2019,246.00
05.03.2019,646.00
06.03.2019,884.00
07.03.2019,725.00
08.03.2019,775.00
09.03.2019,349.00
10.03.2019,162.00
11.03.2019,519.00
12.03.2019,756.00
13.03.2019,516.00
14.03.2019,504.00
15.03.2019,456.00
16.03.2019,350.00
17.03.2019,427.00
18.03.2019,823.00
19.03.2019,1294.00
20.03.2019,1274.00
21.03.2019,1714.00
22.03.2019,2091.00
23.03.2019,738.00
24.03.2019,1352.00
25.03.2019,680.00
26.03.2019,1030.00
27.03.2019,1200.00
28.03.2019,1317.00
29.03.2019,2055.00
30.03.2019,2451.00
31.03.2019,1574.00
01.04.2019,2091.00
02.04.2019,1252.00
03.04.2019,761.00
04.04.2019,874.00
