Datum,Zaehlerstand
23.03.2018,3371.00
24.03.2018,3463.00
25.03.2018,2176.00
26.03.2018,4087.00
27.03.2018,3020.00
28.03.2018,2184.00
29.03.2018,3753.00
30.03.2018,1692.00
31.03.2018,2846.00
01.04.2018,383.00
02.04.2018,1295.00
03.04.2018,3768.00
04.04.2018,2895.00
05.04.2018,3594.00
06.04.2018,4773.00
07.04.2018,4829.00
08.04.2018,3366.00
09.04.2018,6092.00
10.04.2018,9708.00
11.04.2018,4114.00
12.04.2018,6169.00
13.04.2018,5556.00
14.04.2018,4953.00
15.04.2018,2959.00
16.04.2018,6287.00
17.04.2018,7228.00
18.04.2018,7622.00
19.04.2018,7894.00
20.04.2018,7311.00
21.04.2018,5532.00
22.04.2018,2583.00
23.04.2018,6116.00
24.04.2018,6353.00
25.04.2018,5304.00
26.04.2018,5546.00
27.04.2018,6097.00
28.04.2018,4243.00
29.04.2018,2087.00
30.04.2018,3764.00
01.05.2018,2110.00
02.05.2018,6226.00
03.05.2018,7026.00
04.05.2018,6710.00
05.05.2018,5926.00
06.05.2018,3732.00
07.05.2018,7707.00
08.05.2018,8029.00
09.05.2018,7791.00
10.05.2018,2499.00
11.05.2018,6528.00
12.05.2018,5112.00
13.05.2018,838.00
14.05.2018,6108.00
15.05.2018,7231.00
16.05.2018,5591.00
17.05.2018,6733.00
18.05.2018,5823.00
19.05.2018,4914.00
20.05.2018,3437.00
21.05.2018,3432.00
22.05.2018,5411.00
23.05.2018,5518.00
24.05.2018,5469.00
25.05.2018,6517.00
26.05.2018,5217.00
27.05.2018,2632.00
28.05.2018,6663.00
29.05.2018,5836.00
30.05.2018,6965.00
31.05.2018,3362.00
01.06.2018,2256.00
02.06.2018,4442.00
03.06.2018,2974.00
04.06.2018,7018.00
05.06.2018,7117.00
06.06.2018,7310.00
07.06.2018,6572.00
08.06.2018,4375.00
09.06.2018,5018.00
10.06.2018,2851.00
11.06.2018,6302.00
12.06.2018,4929.00
13.06.2018,6234.00
14.06.2018,5683.00
15.06.2018,6058.00
16.06.2018,4506.00
17.06.2018,2880.00
18.06.2018,5917.00
19.06.2018,6462.00
20.06.2018,6921.00
21.06.2018,5612.00
22.06.2018,5160.00
23.06.2018,3850.00
24.06.2018,2505.00
25.06.2018,5697.00
26.06.2018,7065.00
27.06.2018,6796.00
28.06.2018,7077.00
29.06.2018,6982.00
30.06.2018,5218.00
01.07.2018,3168.00
02.07.2018,6969.00
03.07.2018,7718.00
04.07.2018,6871.00
05.07.2018,7365.00
06.07.2018,6687.00
07.07.2018,5885.00
08.07.2018,3562.00
09.07.2018,7031.00
10.07.2018,5453.00
11.07.2018,5987.00
12.07.2018,6854.00
13.07.2018,6982.00
14.07.2018,5299.00
15.07.2018,3060.00
16.07.2018,6943.00
17.07.2018,6664.00
18.07.2018,6854.00
19.07.2018,6910.00
20.07.2018,6273.00
21.07.2018,5452.00
22.07.2018,3622.00
23.07.2018,6208.00
24.07.2018,6705.00
25.07.2018,5975.00
26.07.2018,5823.00
27.07.2018,5590.00
28.07.2018,3891.00
29.07.2018,2742.00
30.07.2018,5786.00
31.07.2018,6273.00
01.08.2018,6250.00
02.08.2018,6433.00
03.08.2018,5840.00
04.08.2018,4149.00
