Datum,Zaehlerstand
23.04.2020,3775
24.04.2020,3397
25.04.2020,3396
26.04.2020,4221
27.04.2020,3550
28.04.2020,1869
29.04.2020,2196
30.04.2020,1500
01.05.2020,1977
02.05.2020,1015
03.05.2020,3522
04.05.2020,2102
05.05.2020,3175
06.05.2020,3633
07.05.2020,3521
08.05.2020,3558
09.05.2020,3996
10.05.2020,2039
11.05.2020,1874
12.05.2020,2715
13.05.2020,2897
14.05.2020,3204
15.05.2020,3320
16.05.2020,3301
17.05.2020,4040
18.05.2020,3655
19.05.2020,3841
20.05.2020,3305
21.05.2020,4972
22.05.2020,2597
23.05.2020,2356
24.05.2020,2489
25.05.2020,3192
26.05.2020,4097
27.05.2020,4437
28.05.2020,4020
29.05.2020,3892
30.05.2020,3362
31.05.2020,3549
01.06.2020,4571
02.06.2020,3991
03.06.2020,3822
04.06.2020,1657
05.06.2020,1338
06.06.2020,1948
07.06.2020,2843
08.06.2020,3440
09.06.2020,3518
10.06.2020,2869
11.06.2020,2675
12.06.2020,4295
13.06.2020,3253
14.06.2020,2243
15.06.2020,3719
16.06.2020,2248
17.06.2020,3312
18.06.2020,3590
19.06.2020,3852
20.06.2020,3455
21.06.2020,4592
22.06.2020,3941
23.06.2020,5195
24.06.2020,5538
25.06.2020,5105
26.06.2020,4780
27.06.2020,2452
28.06.2020,2556
29.06.2020,2618
30.06.2020,3385
01.07.2020,1889
02.07.2020,2460
03.07.2020,2845
04.07.2020,2054
05.07.2020,2336
06.07.2020,2541
07.07.2020,3262
08.07.2020,1041
09.07.2020,2477
10.07.2020,1970
11.07.2020,2442
12.07.2020,3069
13.07.2020,3724
14.07.2020,2436
15.07.2020,2877
16.07.2020,1607
17.07.2020,2569
18.07.2020,2878
19.07.2020,3456
20.07.2020,2601
21.07.2020,3331
22.07.2020,3336
23.07.2020,3669
24.07.2020,2521
25.07.2020,1954
26.07.2020,2236
27.07.2020,2719
28.07.2020,2978
29.07.2020,3314
30.07.2020,3422
31.07.2020,3273
01.08.2020,2101
02.08.2020,2680
03.08.2020,2867
04.08.2020,3474
05.08.2020,4171
06.08.2020,4171
07.08.2020,3737
08.08.2020,3032
09.08.2020,2917
10.08.2020,4054
11.08.2020,3790
12.08.2020,3785
13.08.2020,3834
14.08.2020,3964
15.08.2020,2458
16.08.2020,3621
17.08.2020,3274
18.08.2020,3801
19.08.2020,4797
20.08.2020,4811
21.08.2020,3992
22.08.2020,3567
23.08.2020,2916
24.08.2020,3997
25.08.2020,3724
26.08.2020,2189
27.08.2020,4048
28.08.2020,3586
29.08.2020,2715
30.08.2020,2691
31.08.2020,3443
01.09.2020,3959
02.09.2020,4295
03.09.2020,2930
04.09.2020,3136
05.09.2020,2235
06.09.2020,2838
07.09.2020,4070
08.09.2020,4055
09.09.2020,4074
10.09.2020,4316
11.09.2020,4052
12.09.2020,3221
13.09.2020,3597
14.09.2020,4507
15.09.2020,4606
16.09.2020,4471
17.09.2020,4336
18.09.2020,3943
19.09.2020,2946
20.09.2020,3288
21.09.2020,4119
22.09.2020,4308
23.09.2020,4226
24.09.2020,3739
25.09.2020,3050
26.09.2020,545
27.09.2020,1500
28.09.2020,2550
29.09.2020,2718
30.09.2020,3534
01.10.2020,2733
02.10.2020,3025
03.10.2020,809
04.10.2020,1650
05.10.2020,2459
06.10.2020,2355
07.10.2020,2655
08.10.2020,2799
09.10.2020,2467
10.10.2020,1770
11.10.2020,1707
12.10.2020,1548
13.10.2020,2266
14.10.2020,1876
15.10.2020,1784
16.10.2020,1618
17.10.2020,1314
18.10.2020,1538
19.10.2020,2490
20.10.2020,1748
21.10.2020,1839
22.10.2020,2153
24.10.2020,1910
25.10.2020,918
26.10.2020,2856
27.10.2020,2990
28.10.2020,3070
29.10.2020,2476
30.10.2020,2555
31.10.2020,2946
01.11.2020,1231
02.11.2020,2692
03.11.2020,3001
04.11.2020,2929
05.11.2020,2695
06.11.2020,2905
07.11.2020,2592
08.11.2020,2035
09.11.2020,2830
10.11.2020,3366
11.11.2020,2296
12.11.2020,2770
13.11.2020,2549
14.11.2020,2457
15.11.2020,1883
16.11.2020,2274
17.11.2020,2609
18.11.2020,3557
19.11.2020,2270
20.11.2020,2512
